trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
1718,18:33:00,18:33:00,70,7,0,0,18.6447
1718,18:38:00,18:38:00,127,8,0,0,20.7032
1719,18:52:00,18:52:00,105,1,0,0,0.0000
1719,19:01:00,19:01:00,38187,2,0,0,4.9884
1719,19:11:00,19:11:00,107,3,0,0,10.0572
1719,19:16:00,19:16:00,37953,4,0,0,12.5354
1719,19:20:00,19:20:00,109,5,0,0,14.3854
1719,19:23:00,19:23:00,41,6,0,0,15.3610
1719,19:28:00,19:28:00,70,7,0,0,18.6447
1719,19:33:00,19:33:00,127,8,0,0,20.7032
1720,19:51:00,19:51:00,105,1,0,0,0.0000
1720,20:00:00,20:00:00,38187,2,0,0,4.9884
1720,20:11:00,20:11:00,107,3,0,0,10.0572
1720,20:16:00,20:16:00,37953,4,0,0,12.5354
1720,20:20:00,20:20:00,109,5,0,0,14.3854
1720,20:23:00,20:23:00,41,6,0,0,15.3610
1720,20:28:00,20:28:00,70,7,0,0,18.6447
1720,20:33:00,20:33:00,127,8,0,0,20.7032
1721,04:51:00,04:51:00,105,1,0,0,0.0000
1721,05:00:00,05:00:00,38187,2,0,0,4.9884
1721,05:09:00,05:09:00,107,3,0,0,10.0572
1721,05:15:00,05:15:00,37953,4,0,0,12.5354
1721,05:18:00,05:18:00,109,5,0,0,14.3854
1721,05:21:00,05:21:00,41,6,0,0,15.3610
1721,05:26:00,05:26:00,70,7,0,0,18.6447
1721,05:30:00,05:30:00,127,8,0,0,20.7032
1721,05:36:00,05:36:00,83,9,0,0,24.5032
1721,05:40:00,05:40:00,84,10,0,0,27.0941
1721,05:45:00,05:45:00,38,11,0,0,30.1826
1721,05:49:00,05:49:00,103,12,0,0,32.5494
1721,06:04:00,06:04:00,125,13,0,0,48.2856
1721,06:11:00,06:11:00,32905,14,0,0,54.2564
1721,06:23:00,06:23:00,148,15,0,0,57.9102
1722,04:51:00,04:51:00,105,1,0,0,0.0000
1722,05:00:00,05:00:00,38187,2,0,0,4.9884
1722,05:09:00,05:09:00,107,3,0,0,10.0572
1722,05:15:00,05:15:00,37953,4,0,0,12.5354
1722,05:18:00,05:18:00,109,5,0,0,14.3854
1722,05:21:00,05:21:00,41,6,0,0,15.3610
1722,05:26:00,05:26:00,70,7,0,0,18.6447
1722,05:30:00,05:30:00,127,8,0,0,20.7032
1722,05:36:00,05:36:00,83,9,0,0,24.5032
1722,05:40:00,05:40:00,84,10,0,0,27.0941
1722,05:45:00,05:45:00,38,11,0,0,30.1826
1722,05:49:00,05:49:00,103,12,0,0,32.5494
1722,06:04:00,06:04:00,125,13,0,0,48.2856
1722,06:11:00,06:11:00,32905,14,0,0,54.2564
1722,06:23:00,06:23:00,148,15,0,0,57.9102
1723,18:14:00,18:14:00,105,1,0,0,0.0000
1723,18:30:00,18:30:00,107,2,0,0,10.0572
1723,18:36:00,18:36:00,37953,3,0,0,12.5354
1723,18:46:00,18:46:00,127,4,0,0,20.7032
1723,18:52:00,18:52:00,83,5,0,0,24.5032
1723,18:57:00,18:57:00,84,6,0,0,27.0941
1723,19:03:00,19:03:00,38,7,0,0,30.1826
1723,19:07:00,19:07:00,103,8,0,0,32.5494
1723,19:12:00,19:12:00,32906,9,0,0,34.3587
1723,19:24:00,19:24:00,125,10,0,0,48.2858
1723,19:31:00,19:31:00,32905,11,0,0,54.2566
1723,19:43:00,19:43:00,148,12,0,0,57.9104
1724,17:17:00,17:17:00,105,1,0,0,0.0000
1724,17:27:00,17:27:00,38187,2,0,0,4.9884
1724,17:38:00,17:38:00,107,3,0,0,10.0572
1724,17:44:00,17:44:00,37953,4,0,0,12.5354
1724,17:58:00,17:58:00,83,5,0,0,24.5034
1724,18:03:00,18:03:00,84,6,0,0,27.0943
1724,18:08:00,18:08:00,38,7,0,0,30.1828
1724,18:13:00,18:13:00,103,8,0,0,32.5496
1724,18:17:00,18:17:00,32906,9,0,0,34.3589
1724,18:29:00,18:29:00,125,10,0,0,48.2860
1724,18:36:00,18:36:00,32905,11,0,0,54.2568
1724,18:48:00,18:48:00,148,12,0,0,57.9106
1725,18:47:00,18:47:00,105,1,0,0,0.0000
1725,18:56:00,18:56:00,38187,2,0,0,4.9884
1725,19:06:00,19:06:00,107,3,0,0,10.0572
1725,19:19:00,19:19:00,127,4,0,0,20.7032
1725,19:26:00,19:26:00,83,5,0,0,24.5032
1725,19:30:00,19:30:00,84,6,0,0,27.0941
1725,19:36:00,19:36:00,38,7,0,0,30.1826
1725,19:40:00,19:40:00,103,8,0,0,32.5494
1725,19:45:00,19:45:00,32906,9,0,0,34.3587
1725,19:58:00,19:58:00,125,10,0,0,48.2858
1725,20:05:00,20:05:00,32905,11,0,0,54.2566
1725,20:17:00,20:17:00,148,12,0,0,57.9104
1726,17:43:00,17:43:00,105,1,0,0,0.0000
1726,17:52:00,17:52:00,38187,2,0,0,4.9884
1726,18:02:00,18:02:00,107,3,0,0,10.0572
1726,18:37:00,18:37:00,125,4,0,0,48.2860
1726,18:44:00,18:44:00,32905,5,0,0,54.2568
1726,18:56:00,18:56:00,148,6,0,0,57.9106
1727,18:39:00,18:39:00,105,1,0,0,0.0000
1727,18:55:00,18:55:00,107,2,0,0,10.0572
1727,19:18:00,19:18:00,103,3,0,0,32.5500
1727,19:23:00,19:23:00,32906,4,0,0,34.3593
1727,19:36:00,19:36:00,125,5,0,0,48.2864
1727,19:44:00,19:44:00,32905,6,0,0,54.2572
1727,19:55:00,19:55:00,148,7,0,0,57.9110
1728,18:12:00,18:12:00,105,1,0,0,0.0000
1728,18:21:00,18:21:00,38187,2,0,0,4.9884
1728,18:32:00,18:32:00,107,3,0,0,10.0572
1728,18:56:00,18:56:00,103,4,0,0,32.5500
1728,19:01:00,19:01:00,32906,5,0,0,34.3593
1728,19:15:00,19:15:00,125,6,0,0,48.2864
1728,19:23:00,19:23:00,32905,7,0,0,54.2572
1728,19:35:00,19:35:00,148,8,0,0,57.9110
1729,17:08:00,17:08:00,105,1,0,0,0.0000
1729,17:18:00,17:18:00,38187,2,0,0,4.9884
1729,17:29:00,17:29:00,107,3,0,0,10.0572
1729,17:35:00,17:35:00,37953,4,0,0,12.5354
1729,17:49:00,17:49:00,83,5,0,0,24.5034
1729,17:54:00,17:54:00,84,6,0,0,27.0943
1729,17:59:00,17:59:00,38,7,0,0,30.1828
1729,18:04:00,18:04:00,103,8,0,0,32.5496
1729,18:13:00,18:13:00,32906,9,0,0,34.3589
1730,19:03:00,19:03:00,105,1,0,0,0.0000
1730,19:12:00,19:12:00,38187,2,0,0,4.9884
1730,19:22:00,19:22:00,107,3,0,0,10.0572
1730,19:27:00,19:27:00,37953,4,0,0,12.5354
1730,19:49:00,19:49:00,103,5,0,0,32.5496
1730,19:54:00,19:54:00,32906,6,0,0,34.3589
1730,20:07:00,20:07:00,125,7,0,0,48.2860
1730,20:14:00,20:14:00,32905,8,0,0,54.2568
1730,20:27:00,20:27:00,148,9,0,0,57.9106
1731,20:14:00,20:14:00,105,1,0,0,0.0000
1731,20:23:00,20:23:00,38187,2,0,0,4.9884
1731,20:33:00,20:33:00,107,3,0,0,10.0572
1731,20:39:00,20:39:00,37953,4,0,0,12.5354
1731,21:00:00,21:00:00,103,5,0,0,32.5496
1731,21:05:00,21:05:00,32906,6,0,0,34.3589
1731,21:18:00,21:18:00,125,7,0,0,48.2860
1731,21:25:00,21:25:00,32905,8,0,0,54.2568
1731,21:37:00,21:37:00,148,9,0,0,57.9106
1732,07:36:00,07:36:00,105,1,0,0,0.0000
1732,07:45:00,07:45:00,38187,2,0,0,4.9884
1732,07:53:00,07:53:00,107,3,0,0,10.0572
1732,08:01:00,08:01:00,41,4,0,0,15.3610
1732,08:07:00,08:07:00,70,5,0,0,18.6447
1732,08:11:00,08:11:00,127,6,0,0,20.7032
1732,08:16:00,08:16:00,83,7,0,0,24.5032
1732,08:21:00,08:21:00,84,8,0,0,27.0941
1732,08:26:00,08:26:00,38,9,0,0,30.1826
1732,08:30:00,08:30:00,103,10,0,0,32.5494
1732,08:45:00,08:45:00,32906,11,0,0,34.3587
1733,08:00:00,08:00:00,105,1,0,0,0.0000
1733,08:10:00,08:10:00,38187,2,0,0,4.9884
1733,08:19:00,08:19:00,107,3,0,0,10.0572
1733,08:25:00,08:25:00,37953,4,0,0,12.5354
1733,08:29:00,08:29:00,109,5,0,0,14.3854
1733,08:32:00,08:32:00,41,6,0,0,15.3610
1733,08:38:00,08:38:00,70,7,0,0,18.6447
1733,08:42:00,08:42:00,127,8,0,0,20.7032
1733,08:51:00,08:51:00,83,9,0,0,24.5032
1733,09:00:00,09:00:00,103,10,0,0,32.5547
1733,09:06:00,09:06:00,32906,11,0,0,34.3589
1734,20:37:00,20:37:00,105,1,0,0,0.0000
1734,20:46:00,20:46:00,38187,2,0,0,4.9884
1734,20:55:00,20:55:00,107,3,0,0,10.0572
1734,21:01:00,21:01:00,37953,4,0,0,12.5354
1734,21:15:00,21:15:00,83,5,0,0,24.5034
1734,21:20:00,21:20:00,84,6,0,0,27.0943
1734,21:25:00,21:25:00,38,7,0,0,30.1828
1734,21:30:00,21:30:00,103,8,0,0,32.5496
1734,21:34:00,21:34:00,32906,9,0,0,34.3589
1734,21:47:00,21:47:00,125,10,0,0,48.2860
1734,21:55:00,21:55:00,32905,11,0,0,54.2568
1734,22:07:00,22:07:00,148,12,0,0,57.9106
1735,14:29:00,14:29:00,105,1,0,0,0.0000
1735,14:38:00,14:38:00,38187,2,0,0,4.9884
1735,14:48:00,14:48:00,107,3,0,0,10.0572
1735,14:54:00,14:54:00,37953,4,0,0,12.5354
1735,14:57:00,14:57:00,109,5,0,0,14.3854
1735,15:00:00,15:00:00,41,6,0,0,15.3610
1735,15:05:00,15:05:00,70,7,0,0,18.6447
1735,15:09:00,15:09:00,127,8,0,0,20.7032
1735,15:15:00,15:15:00,83,9,0,0,24.5032
1735,15:19:00,15:19:00,84,10,0,0,27.0941
1735,15:24:00,15:24:00,38,11,0,0,30.1826
1735,15:29:00,15:29:00,103,12,0,0,32.5494
1735,15:38:00,15:38:00,32906,13,0,0,34.3587
1736,21:54:00,21:54:00,105,1,0,0,0.0000
1736,22:04:00,22:04:00,38187,2,0,0,4.9884
1736,22:13:00,22:13:00,107,3,0,0,10.0572
1736,22:19:00,22:19:00,37953,4,0,0,12.5354
1736,22:22:00,22:22:00,109,5,0,0,14.3854
1736,22:26:00,22:26:00,41,6,0,0,15.3610
1736,22:31:00,22:31:00,70,7,0,0,18.6447
1736,22:35:00,22:35:00,127,8,0,0,20.7032
1736,22:43:00,22:43:00,83,9,0,0,24.5032
1736,22:47:00,22:47:00,84,10,0,0,27.0941
1736,22:52:00,22:52:00,38,11,0,0,30.1826
1736,22:57:00,22:57:00,103,12,0,0,32.5494
1736,23:06:00,23:06:00,32906,13,0,0,34.3587
1737,08:39:00,08:39:00,105,1,0,0,0.0000
1737,08:48:00,08:48:00,38187,2,0,0,4.9884
1737,08:57:00,08:57:00,107,3,0,0,10.0572
1737,09:03:00,09:03:00,37953,4,0,0,12.5354
1737,09:13:00,09:13:00,127,5,0,0,20.7032
1737,09:19:00,09:19:00,83,6,0,0,24.5032
1737,09:23:00,09:23:00,84,7,0,0,27.0941
1737,09:28:00,09:28:00,38,8,0,0,30.1826
1737,09:33:00,09:33:00,103,9,0,0,32.5494
1737,09:51:00,09:51:00,125,10,0,0,48.2856
1737,09:58:00,09:58:00,32905,11,0,0,54.2564
1737,10:06:00,10:06:00,148,12,0,0,57.9102
1738,06:11:00,06:11:00,105,1,0,0,0.0000
1738,06:20:00,06:20:00,38187,2,0,0,4.9884
1738,06:28:00,06:28:00,107,3,0,0,10.0572
1738,06:33:00,06:33:00,37953,4,0,0,12.5354
1738,06:41:00,06:41:00,70,5,0,0,18.6447
1738,06:45:00,06:45:00,127,6,0,0,20.7032
1738,06:51:00,06:51:00,83,7,0,0,24.5032
1738,06:55:00,06:55:00,84,8,0,0,27.0941
1738,07:00:00,07:00:00,38,9,0,0,30.1826
1738,07:05:00,07:05:00,103,10,0,0,32.5494
1738,07:20:00,07:20:00,125,11,0,0,48.2856
1738,07:27:00,07:27:00,32905,12,0,0,54.2564
1738,07:36:00,07:36:00,148,13,0,0,57.9102
1739,07:53:00,07:53:00,105,1,0,0,0.0000
1739,08:02:00,08:02:00,38187,2,0,0,4.9884
1739,08:10:00,08:10:00,107,3,0,0,10.0572
1739,08:16:00,08:16:00,37953,4,0,0,12.5354
1739,08:27:00,08:27:00,127,5,0,0,20.7032
1739,08:34:00,08:34:00,83,6,0,0,24.5032
1739,08:39:00,08:39:00,84,7,0,0,27.0941
1739,08:44:00,08:44:00,38,8,0,0,30.1826
1739,08:48:00,08:48:00,103,9,0,0,32.5494
1739,08:55:00,08:55:00,32906,10,0,0,34.3587
1739,09:08:00,09:08:00,125,11,0,0,48.2858
1739,09:14:00,09:14:00,32905,12,0,0,54.2566
1739,09:24:00,09:24:00,148,13,0,0,57.9104
1740,15:30:00,15:30:00,105,1,0,0,0.0000
1740,15:40:00,15:40:00,38187,2,0,0,4.9884
1740,15:49:00,15:49:00,107,3,0,0,10.0572
1740,15:55:00,15:55:00,37953,4,0,0,12.5354
1740,16:05:00,16:05:00,127,5,0,0,20.7032
1740,16:10:00,16:10:00,83,6,0,0,24.5032
1740,16:14:00,16:14:00,84,7,0,0,27.0941
1740,16:19:00,16:19:00,38,8,0,0,30.1826
1740,16:23:00,16:23:00,103,9,0,0,32.5494
1740,16:28:00,16:28:00,32906,10,0,0,34.3587
1740,16:40:00,16:40:00,125,11,0,0,48.2858
1740,16:47:00,16:47:00,32905,12,0,0,54.2566
1740,17:00:00,17:00:00,148,13,0,0,57.9104
1741,17:30:00,17:30:00,105,1,0,0,0.0000
1741,17:40:00,17:40:00,38187,2,0,0,4.9884
1741,17:50:00,17:50:00,107,3,0,0,10.0572
1741,17:56:00,17:56:00,37953,4,0,0,12.5354
1741,18:07:00,18:07:00,127,5,0,0,20.7032
1741,18:13:00,18:13:00,83,6,0,0,24.5032
1741,18:18:00,18:18:00,84,7,0,0,27.0941
1741,18:23:00,18:23:00,38,8,0,0,30.1826
1741,18:28:00,18:28:00,103,9,0,0,32.5494
1741,18:32:00,18:32:00,32906,10,0,0,34.3587
1741,18:45:00,18:45:00,125,11,0,0,48.2858
1741,18:51:00,18:51:00,32905,12,0,0,54.2566
1741,19:04:00,19:04:00,148,13,0,0,57.9104
1742,21:06:00,21:06:00,105,1,0,0,0.0000
1742,21:15:00,21:15:00,38187,2,0,0,4.9884
1742,21:24:00,21:24:00,107,3,0,0,10.0572
1742,21:30:00,21:30:00,37953,4,0,0,12.5354
1742,21:40:00,21:40:00,127,5,0,0,20.7032
1742,21:45:00,21:45:00,83,6,0,0,24.5032
1742,21:49:00,21:49:00,84,7,0,0,27.0941
1742,21:54:00,21:54:00,38,8,0,0,30.1826
1742,21:58:00,21:58:00,103,9,0,0,32.5494
1742,22:03:00,22:03:00,32906,10,0,0,34.3587
1742,22:15:00,22:15:00,125,11,0,0,48.2858
1742,22:22:00,22:22:00,32905,12,0,0,54.2566
1742,22:34:00,22:34:00,148,13,0,0,57.9104
1743,21:35:00,21:35:00,105,1,0,0,0.0000
1743,21:44:00,21:44:00,38187,2,0,0,4.9884
1743,21:55:00,21:55:00,107,3,0,0,10.0572
1743,22:00:00,22:00:00,37953,4,0,0,12.5354
1743,22:10:00,22:10:00,127,5,0,0,20.7032
1743,22:16:00,22:16:00,83,6,0,0,24.5032
1743,22:20:00,22:20:00,84,7,0,0,27.0941
1743,22:25:00,22:25:00,38,8,0,0,30.1826
1743,22:30:00,22:30:00,103,9,0,0,32.5494
1743,22:34:00,22:34:00,32906,10,0,0,34.3587
1743,22:47:00,22:47:00,125,11,0,0,48.2858
1743,22:54:00,22:54:00,32905,12,0,0,54.2566
1743,23:06:00,23:06:00,148,13,0,0,57.9104
1744,22:11:00,22:11:00,105,1,0,0,0.0000
1744,22:20:00,22:20:00,38187,2,0,0,4.9884
1744,22:30:00,22:30:00,107,3,0,0,10.0572
1744,22:36:00,22:36:00,37953,4,0,0,12.5354
1744,22:46:00,22:46:00,127,5,0,0,20.7032
1744,22:52:00,22:52:00,83,6,0,0,24.5032
1744,22:56:00,22:56:00,84,7,0,0,27.0941
1744,23:01:00,23:01:00,38,8,0,0,30.1826
1744,23:05:00,23:05:00,103,9,0,0,32.5494
1744,23:10:00,23:10:00,32906,10,0,0,34.3587
1744,23:23:00,23:23:00,125,11,0,0,48.2858
1744,23:30:00,23:30:00,32905,12,0,0,54.2566
1744,23:42:00,23:42:00,148,13,0,0,57.9104
1745,22:38:00,22:38:00,105,1,0,0,0.0000
1745,22:47:00,22:47:00,38187,2,0,0,4.9884
1745,22:56:00,22:56:00,107,3,0,0,10.0572
1745,23:02:00,23:02:00,37953,4,0,0,12.5354
1745,23:12:00,23:12:00,127,5,0,0,20.7032
1745,23:17:00,23:17:00,83,6,0,0,24.5032
1745,23:22:00,23:22:00,84,7,0,0,27.0941
1745,23:27:00,23:27:00,38,8,0,0,30.1826
1745,23:31:00,23:31:00,103,9,0,0,32.5494
1745,23:36:00,23:36:00,32906,10,0,0,34.3587
1745,23:49:00,23:49:00,125,11,0,0,48.2858
1745,23:56:00,23:56:00,32905,12,0,0,54.2566
1745,24:11:00,24:11:00,148,13,0,0,57.9104
1746,08:13:00,08:13:00,105,1,0,0,0.0000
1746,08:22:00,08:22:00,38187,2,0,0,4.9884
1746,08:31:00,08:31:00,107,3,0,0,10.0572
1746,08:37:00,08:37:00,37953,4,0,0,12.5354
1746,08:42:00,08:42:00,41,5,0,0,15.3610
1746,08:47:00,08:47:00,70,6,0,0,18.6447
1746,08:51:00,08:51:00,127,7,0,0,20.7032
1746,08:57:00,08:57:00,83,8,0,0,24.5032
1746,09:02:00,09:02:00,84,9,0,0,27.0941
1746,09:07:00,09:07:00,38,10,0,0,30.1826
1746,09:11:00,09:11:00,103,11,0,0,32.5494
1746,09:26:00,09:26:00,125,12,0,0,48.2856
1746,09:33:00,09:33:00,32905,13,0,0,54.2564
1746,09:45:00,09:45:00,148,14,0,0,57.9102
1747,09:19:00,09:19:00,105,1,0,0,0.0000
1747,09:28:00,09:28:00,38187,2,0,0,4.9884
1747,09:37:00,09:37:00,107,3,0,0,10.0572
1747,09:42:00,09:42:00,37953,4,0,0,12.5354
1747,09:47:00,09:47:00,41,5,0,0,15.3610
1747,09:52:00,09:52:00,70,6,0,0,18.6447
1747,09:56:00,09:56:00,127,7,0,0,20.7032
1747,10:02:00,10:02:00,83,8,0,0,24.5032
1747,10:06:00,10:06:00,84,9,0,0,27.0941
1747,10:11:00,10:11:00,38,10,0,0,30.1826
1747,10:15:00,10:15:00,103,11,0,0,32.5494
1747,10:31:00,10:31:00,125,12,0,0,48.2856
1747,10:37:00,10:37:00,32905,13,0,0,54.2564
1747,10:49:00,10:49:00,148,14,0,0,57.9102
1748,10:01:00,10:01:00,105,1,0,0,0.0000
1748,10:11:00,10:11:00,38187,2,0,0,4.9884
1748,10:20:00,10:20:00,107,3,0,0,10.0572
1748,10:25:00,10:25:00,37953,4,0,0,12.5354
1748,10:30:00,10:30:00,41,5,0,0,15.3610
1748,10:35:00,10:35:00,70,6,0,0,18.6447
1748,10:39:00,10:39:00,127,7,0,0,20.7032
1748,10:44:00,10:44:00,83,8,0,0,24.5032
1748,10:49:00,10:49:00,84,9,0,0,27.0941
1748,10:53:00,10:53:00,38,10,0,0,30.1826
1748,10:57:00,10:57:00,103,11,0,0,32.5494
1748,11:13:00,11:13:00,125,12,0,0,48.2856
1748,11:19:00,11:19:00,32905,13,0,0,54.2564
1748,11:34:00,11:34:00,148,14,0,0,57.9102
1749,11:06:00,11:06:00,105,1,0,0,0.0000
1749,11:16:00,11:16:00,38187,2,0,0,4.9884
1749,11:24:00,11:24:00,107,3,0,0,10.0572
1749,11:30:00,11:30:00,37953,4,0,0,12.5354
1749,11:34:00,11:34:00,41,5,0,0,15.3610
1749,11:39:00,11:39:00,70,6,0,0,18.6447
1749,11:43:00,11:43:00,127,7,0,0,20.7032
1749,11:49:00,11:49:00,83,8,0,0,24.5032
1749,11:53:00,11:53:00,84,9,0,0,27.0941
1749,11:58:00,11:58:00,38,10,0,0,30.1826
1749,12:02:00,12:02:00,103,11,0,0,32.5494
1749,12:17:00,12:17:00,125,12,0,0,48.2856
1749,12:23:00,12:23:00,32905,13,0,0,54.2564
1749,12:36:00,12:36:00,148,14,0,0,57.9102
1750,15:42:00,15:42:00,105,1,0,0,0.0000
1750,15:58:00,15:58:00,107,2,0,0,10.0572
1750,16:04:00,16:04:00,37953,3,0,0,12.5354
1750,16:08:00,16:08:00,109,4,0,0,14.3854
1750,16:11:00,16:11:00,41,5,0,0,15.3610
1750,16:17:00,16:17:00,70,6,0,0,18.6447
1750,16:21:00,16:21:00,127,7,0,0,20.7032
1750,16:27:00,16:27:00,83,8,0,0,24.5032
1750,16:32:00,16:32:00,84,9,0,0,27.0941
1750,16:37:00,16:37:00,38,10,0,0,30.1826
1750,16:42:00,16:42:00,103,11,0,0,32.5494
1750,16:48:00,16:48:00,32906,12,0,0,34.3587
1750,17:01:00,17:01:00,125,13,0,0,48.2858
1750,17:08:00,17:08:00,32905,14,0,0,54.2566
1750,17:17:00,17:17:00,148,15,0,0,57.9104
1751,12:01:00,12:01:00,105,1,0,0,0.0000
1751,12:10:00,12:10:00,38187,2,0,0,4.9884
1751,12:19:00,12:19:00,107,3,0,0,10.0572
1751,12:25:00,12:25:00,37953,4,0,0,12.5354
1751,12:29:00,12:29:00,41,5,0,0,15.3610
1751,12:35:00,12:35:00,70,6,0,0,18.6447
1751,12:38:00,12:38:00,127,7,0,0,20.7032
1751,12:44:00,12:44:00,83,8,0,0,24.5032
1751,12:48:00,12:48:00,84,9,0,0,27.0941
1751,12:53:00,12:53:00,38,10,0,0,30.1826
1751,12:57:00,12:57:00,103,11,0,0,32.5494
1751,13:01:00,13:01:00,32906,12,0,0,34.3587
1751,13:14:00,13:14:00,125,13,0,0,48.2858
1751,13:21:00,13:21:00,32905,14,0,0,54.2566
1751,13:32:00,13:32:00,148,15,0,0,57.9104
1752,13:05:00,13:05:00,105,1,0,0,0.0000
1752,13:14:00,13:14:00,38187,2,0,0,4.9884
1752,13:23:00,13:23:00,107,3,0,0,10.0572
1752,13:29:00,13:29:00,37953,4,0,0,12.5354
1752,13:33:00,13:33:00,41,5,0,0,15.3610
1752,13:39:00,13:39:00,70,6,0,0,18.6447
1752,13:42:00,13:42:00,127,7,0,0,20.7032
1752,13:48:00,13:48:00,83,8,0,0,24.5032
1752,13:52:00,13:52:00,84,9,0,0,27.0941
1752,13:57:00,13:57:00,38,10,0,0,30.1826
1752,14:01:00,14:01:00,103,11,0,0,32.5494
1752,14:05:00,14:05:00,32906,12,0,0,34.3587
1752,14:18:00,14:18:00,125,13,0,0,48.2858
1752,14:25:00,14:25:00,32905,14,0,0,54.2566
1752,14:37:00,14:37:00,148,15,0,0,57.9104
1753,14:07:00,14:07:00,105,1,0,0,0.0000
1753,14:16:00,14:16:00,38187,2,0,0,4.9884
1753,14:25:00,14:25:00,107,3,0,0,10.0572
1753,14:31:00,14:31:00,37953,4,0,0,12.5354
1753,14:36:00,14:36:00,41,5,0,0,15.3610
1753,14:41:00,14:41:00,70,6,0,0,18.6447
1753,14:45:00,14:45:00,127,7,0,0,20.7032
1753,14:51:00,14:51:00,83,8,0,0,24.5032
1753,14:55:00,14:55:00,84,9,0,0,27.0941
1753,15:00:00,15:00:00,38,10,0,0,30.1826
1753,15:05:00,15:05:00,103,11,0,0,32.5494
1753,15:09:00,15:09:00,32906,12,0,0,34.3587
1753,15:22:00,15:22:00,125,13,0,0,48.2858
1753,15:29:00,15:29:00,32905,14,0,0,54.2566
1753,15:44:00,15:44:00,148,15,0,0,57.9104
1754,15:07:00,15:07:00,105,1,0,0,0.0000
1754,15:16:00,15:16:00,38187,2,0,0,4.9884
1754,15:26:00,15:26:00,107,3,0,0,10.0572
1754,15:32:00,15:32:00,37953,4,0,0,12.5354
1754,15:37:00,15:37:00,41,5,0,0,15.3610
1754,15:42:00,15:42:00,70,6,0,0,18.6447
1754,15:46:00,15:46:00,127,7,0,0,20.7032
1754,15:52:00,15:52:00,83,8,0,0,24.5032
1754,15:56:00,15:56:00,84,9,0,0,27.0941
1754,16:01:00,16:01:00,38,10,0,0,30.1826
1754,16:06:00,16:06:00,103,11,0,0,32.5494
1754,16:10:00,16:10:00,32906,12,0,0,34.3587
1754,16:23:00,16:23:00,125,13,0,0,48.2858
1754,16:30:00,16:30:00,32905,14,0,0,54.2566
1754,16:42:00,16:42:00,148,15,0,0,57.9104
1755,04:17:00,04:17:00,105,1,0,0,0.0000
1755,04:26:00,04:26:00,38187,2,0,0,4.9884
1755,04:37:00,04:37:00,107,3,0,0,10.0572
1755,04:42:00,04:42:00,37953,4,0,0,12.5354
1755,04:45:00,04:45:00,109,5,0,0,14.3854
1755,04:48:00,04:48:00,41,6,0,0,15.3610
1755,04:54:00,04:54:00,70,7,0,0,18.6447
1755,04:57:00,04:57:00,127,8,0,0,20.7032
1755,05:03:00,05:03:00,83,9,0,0,24.5032
1755,05:08:00,05:08:00,84,10,0,0,27.0941
1755,05:13:00,05:13:00,38,11,0,0,30.1826
1755,05:17:00,05:17:00,103,12,0,0,32.5494
1755,05:34:00,05:34:00,125,13,0,0,48.2856
1755,05:42:00,05:42:00,32905,14,0,0,54.2564
1755,05:54:00,05:54:00,148,15,0,0,57.9102
1756,06:34:00,06:34:00,105,1,0,0,0.0000
1756,06:43:00,06:43:00,38187,2,0,0,4.9884
1756,06:51:00,06:51:00,107,3,0,0,10.0572
1756,06:56:00,06:56:00,37953,4,0,0,12.5354
1756,06:59:00,06:59:00,109,5,0,0,14.3854
1756,07:02:00,07:02:00,41,6,0,0,15.3610
1756,07:08:00,07:08:00,70,7,0,0,18.6447
1756,07:11:00,07:11:00,127,8,0,0,20.7032
1756,07:17:00,07:17:00,83,9,0,0,24.5032
1756,07:21:00,07:21:00,84,10,0,0,27.0941
1756,07:26:00,07:26:00,38,11,0,0,30.1826
1756,07:30:00,07:30:00,103,12,0,0,32.5494
1756,07:46:00,07:46:00,125,13,0,0,48.2856
1756,07:52:00,07:52:00,32905,14,0,0,54.2564
1756,08:04:00,08:04:00,148,15,0,0,57.9102
1757,07:12:00,07:12:00,105,1,0,0,0.0000
1757,07:21:00,07:21:00,38187,2,0,0,4.9884
1757,07:29:00,07:29:00,107,3,0,0,10.0572
1757,07:34:00,07:34:00,37953,4,0,0,12.5354
1757,07:38:00,07:38:00,109,5,0,0,14.3854
1757,07:41:00,07:41:00,41,6,0,0,15.3610
1757,07:46:00,07:46:00,70,7,0,0,18.6447
1757,07:50:00,07:50:00,127,8,0,0,20.7032
1757,07:57:00,07:57:00,83,9,0,0,24.5032
1757,08:02:00,08:02:00,84,10,0,0,27.0941
1757,08:07:00,08:07:00,38,11,0,0,30.1826
1757,08:11:00,08:11:00,103,12,0,0,32.5494
1757,08:26:00,08:26:00,125,13,0,0,48.2856
1757,08:33:00,08:33:00,32905,14,0,0,54.2564
1757,08:45:00,08:45:00,148,15,0,0,57.9102
1758,08:27:00,08:27:00,105,1,0,0,0.0000
1758,08:36:00,08:36:00,38187,2,0,0,4.9884
1758,08:45:00,08:45:00,107,3,0,0,10.0572
1758,08:51:00,08:51:00,37953,4,0,0,12.5354
1758,08:54:00,08:54:00,109,5,0,0,14.3854
1758,08:57:00,08:57:00,41,6,0,0,15.3610
1758,09:02:00,09:02:00,70,7,0,0,18.6447
1758,09:06:00,09:06:00,127,8,0,0,20.7032
1758,09:11:00,09:11:00,83,9,0,0,24.5032
